,"{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.5}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.7}","{'alpha': np.float64(3.1622776601683795), 'l1_ratio': 0.9}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.5}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.7}","{'alpha': np.float64(4.641588833612778), 'l1_ratio': 0.9}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(6.812920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(10.0), 'l1_ratio': 0.5}","{'alpha': np.float64(10.0), 'l1_ratio': 0.7}","{'alpha': np.float64(10.0), 'l1_ratio': 0.9}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.5}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.7}","{'alpha': np.float64(14.67799267622069), 'l1_ratio': 0.9}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.5}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.7}","{'alpha': np.float64(21.544346900318832), 'l1_ratio': 0.9}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.5}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.7}","{'alpha': np.float64(31.622776601683793), 'l1_ratio': 0.9}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.5}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.7}","{'alpha': np.float64(46.41588833612777), 'l1_ratio': 0.9}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.5}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.7}","{'alpha': np.float64(68.12920690579611), 'l1_ratio': 0.9}","{'alpha': np.float64(100.0), 'l1_ratio': 0.5}","{'alpha': np.float64(100.0), 'l1_ratio': 0.7}","{'alpha': np.float64(100.0), 'l1_ratio': 0.9}"
artificial.96,0.451,0.285,0.16,0.328,0.183,0.09,0.216,0.093,0.032,0.104,0.03,0.004,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.97,0.395,0.24,0.114,0.248,0.115,0.04,0.108,0.024,0.003,0.019,0.002,0.001,0.002,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.98,0.451,0.288,0.181,0.328,0.188,0.087,0.2,0.071,0.033,0.07,0.028,0.002,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.99,0.734,0.635,0.538,0.663,0.539,0.42,0.559,0.383,0.246,0.375,0.195,0.083,0.179,0.044,0.005,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.100,0.412,0.246,0.109,0.286,0.131,0.05,0.153,0.056,0.01,0.054,0.014,0.001,0.019,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.101,0.805,0.647,0.488,0.676,0.477,0.275,0.459,0.204,0.075,0.175,0.043,0.006,0.034,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.102,0.348,0.182,0.089,0.204,0.082,0.021,0.089,0.016,0.001,0.016,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.103,0.399,0.246,0.123,0.289,0.153,0.071,0.189,0.084,0.028,0.106,0.037,0.009,0.054,0.011,0.002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.104,0.317,0.18,0.086,0.211,0.088,0.026,0.114,0.038,0.011,0.05,0.015,0.006,0.022,0.007,0.001,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.105,0.371,0.22,0.112,0.239,0.101,0.041,0.117,0.038,0.018,0.048,0.017,0.004,0.022,0.005,0.001,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.106,0.334,0.184,0.078,0.22,0.105,0.039,0.128,0.049,0.012,0.064,0.012,0.002,0.015,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.107,0.43,0.255,0.151,0.3,0.163,0.076,0.178,0.073,0.031,0.085,0.033,0.013,0.045,0.013,0.004,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.108,0.367,0.198,0.085,0.254,0.111,0.038,0.127,0.031,0.007,0.034,0.005,0.002,0.006,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.109,0.833,0.74,0.609,0.788,0.673,0.506,0.72,0.531,0.341,0.544,0.285,0.096,0.254,0.043,0.005,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.110,0.703,0.587,0.438,0.635,0.495,0.345,0.535,0.385,0.228,0.421,0.273,0.127,0.303,0.138,0.055,0.147,0.035,0.003,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.111,0.939,0.867,0.74,0.903,0.787,0.633,0.816,0.64,0.429,0.678,0.44,0.237,0.472,0.242,0.076,0.242,0.031,0.001,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.112,0.542,0.379,0.239,0.433,0.275,0.158,0.312,0.162,0.063,0.193,0.065,0.012,0.098,0.019,0.001,0.022,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.113,0.598,0.465,0.336,0.507,0.353,0.218,0.379,0.233,0.142,0.264,0.148,0.07,0.175,0.07,0.019,0.074,0.01,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.114,0.525,0.365,0.243,0.424,0.297,0.185,0.339,0.199,0.089,0.215,0.07,0.01,0.064,0.007,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.115,0.29,0.132,0.05,0.169,0.063,0.018,0.083,0.024,0.006,0.048,0.009,0.005,0.021,0.007,0.002,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.116,0.414,0.27,0.136,0.353,0.208,0.105,0.31,0.174,0.087,0.229,0.116,0.046,0.125,0.031,0.002,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.117,0.388,0.232,0.118,0.259,0.121,0.046,0.133,0.041,0.011,0.042,0.009,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.118,0.594,0.425,0.239,0.545,0.379,0.205,0.487,0.303,0.154,0.36,0.171,0.064,0.183,0.039,0.007,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.119,0.464,0.27,0.144,0.3,0.147,0.047,0.146,0.033,0.006,0.025,0.004,0.001,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.120,0.51,0.347,0.179,0.408,0.224,0.1,0.278,0.132,0.056,0.169,0.068,0.024,0.1,0.028,0.004,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.121,0.371,0.22,0.105,0.235,0.108,0.035,0.103,0.017,0.002,0.017,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.122,0.555,0.395,0.238,0.472,0.28,0.174,0.337,0.189,0.094,0.224,0.112,0.051,0.142,0.064,0.02,0.078,0.008,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.123,0.438,0.284,0.166,0.378,0.234,0.109,0.302,0.157,0.054,0.175,0.047,0.007,0.047,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.124,0.444,0.284,0.161,0.312,0.176,0.082,0.198,0.087,0.035,0.097,0.027,0.007,0.026,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.125,0.581,0.418,0.261,0.473,0.292,0.148,0.319,0.135,0.05,0.125,0.033,0.002,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.126,0.765,0.632,0.454,0.688,0.504,0.329,0.542,0.344,0.189,0.39,0.221,0.103,0.275,0.14,0.038,0.17,0.011,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.127,0.344,0.206,0.1,0.243,0.101,0.034,0.112,0.033,0.008,0.039,0.009,0.0,0.011,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.128,0.607,0.43,0.29,0.481,0.312,0.181,0.346,0.186,0.08,0.204,0.075,0.018,0.071,0.012,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.129,0.682,0.538,0.358,0.596,0.393,0.248,0.453,0.249,0.117,0.293,0.142,0.059,0.185,0.069,0.018,0.083,0.008,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.130,0.349,0.198,0.089,0.219,0.1,0.03,0.105,0.02,0.004,0.025,0.003,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.131,0.324,0.203,0.098,0.233,0.123,0.05,0.155,0.071,0.023,0.095,0.036,0.011,0.05,0.016,0.002,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.132,0.491,0.343,0.199,0.381,0.22,0.112,0.252,0.115,0.042,0.131,0.051,0.014,0.075,0.024,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.133,0.371,0.203,0.093,0.223,0.094,0.032,0.107,0.037,0.014,0.041,0.012,0.002,0.014,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
