fold,AUC,AP,ACC,BACC,n_train,n_test
65,0.6067708333333334,0.5075896302519041,0.6,0.59375,148,40
66,0.4973958333333333,0.4286709531410618,0.55,0.5104166666666667,148,40
67,0.640625,0.5292979372850697,0.5789473684210527,0.5426136363636364,150,38
68,0.4392857142857143,0.4579178384908608,0.4878048780487805,0.4857142857142857,147,41
69,0.6086956521739131,0.528054953349071,0.5263157894736842,0.48115942028985503,150,38
70,0.6073717948717949,0.4670722085505367,0.6842105263157895,0.6121794871794872,150,38
71,0.4296875,0.22895433027011974,0.42105263157894735,0.453125,150,38
72,0.7165775401069518,0.7145205706774711,0.5384615384615384,0.5775401069518716,149,39
73,0.7421652421652422,0.5671979729672036,0.725,0.6766381766381766,148,40
74,0.4962406015037594,0.49455955240759986,0.55,0.5388471177944862,148,40
75,0.23157894736842105,0.4171860303439251,0.41025641025641024,0.4052631578947368,149,39
76,0.5097222222222223,0.49881243523292196,0.6410256410256411,0.5583333333333333,149,39
77,0.5266666666666666,0.5835885681068237,0.5142857142857142,0.5333333333333333,153,35
78,0.5,0.3509319802301085,0.5294117647058824,0.5098814229249011,154,34
79,0.41875,0.39380900532216323,0.4722222222222222,0.4625,152,36
80,0.44444444444444453,0.3603178762575333,0.5384615384615384,0.5,149,39
81,0.6931818181818181,0.7095055423592691,0.6052631578947368,0.625,150,38
82,0.39705882352941174,0.5215755726809943,0.3783783783783784,0.3985294117647059,151,37
83,0.4702380952380953,0.47831077119836646,0.4878048780487805,0.4773809523809524,147,41
84,0.5385714285714286,0.687933476806492,0.5128205128205128,0.5885714285714285,149,39
85,0.5989583333333334,0.496444094583607,0.625,0.6145833333333333,148,40
86,0.5802631578947368,0.5389079822142299,0.5384615384615384,0.531578947368421,149,39
87,0.41736694677871145,0.5047524959538865,0.42105263157894735,0.43137254901960786,150,38
88,0.5366847826086957,0.4272968109788762,0.5384615384615384,0.5421195652173914,149,39
89,0.6008230452674896,0.39544666699839115,0.5555555555555556,0.5925925925925926,152,36
90,0.5521739130434783,0.44624743624743624,0.5789473684210527,0.5594202898550724,150,38
91,0.7279693486590038,0.505462143041207,0.6578947368421053,0.6992337164750958,150,38
92,0.3639846743295019,0.24792920999817553,0.3684210526315789,0.31800766283524906,150,38
93,0.4623188405797102,0.4199801990617264,0.5,0.4478260869565217,150,38
94,0.5511363636363636,0.5163118376433594,0.5789473684210527,0.5596590909090908,150,38
95,0.6076388888888888,0.42362600456827965,0.5555555555555556,0.5416666666666667,152,36
96,0.6473214285714286,0.7347819292864806,0.5789473684210527,0.6220238095238095,150,38
97,0.5410714285714285,0.36997236097236097,0.42105263157894735,0.4464285714285714,150,38
98,0.5232198142414861,0.4836405899095397,0.5,0.49226006191950467,152,36
99,0.5861111111111111,0.4503263151313023,0.6153846153846154,0.5875,149,39
