fold,AUC,AP,ACC,BACC,n_train,n_test
82,0.45294117647058824,0.6312473818356172,0.5675675675675675,0.5955882352941176,151,37
83,0.5321428571428573,0.5161538497748177,0.5121951219512195,0.5023809523809524,147,41
84,0.6542857142857141,0.7626408179963168,0.5128205128205128,0.5885714285714285,149,39
85,0.6080729166666666,0.5539848534391081,0.625,0.6041666666666667,148,40
86,0.5973684210526315,0.5826069754740115,0.5384615384615384,0.531578947368421,149,39
87,0.4145658263305322,0.5404330521370586,0.47368421052631576,0.484593837535014,150,38
88,0.6182065217391304,0.4934288301886986,0.5897435897435898,0.5855978260869565,149,39
89,0.6666666666666667,0.5012345679012347,0.6944444444444444,0.6481481481481481,152,36
90,0.5971014492753624,0.4449763604128929,0.5526315789473685,0.5376811594202899,150,38
91,0.6245210727969348,0.340311848645182,0.6578947368421053,0.6992337164750958,150,38
92,0.3563218390804597,0.24528218694885362,0.42105263157894735,0.31417624521072796,150,38
93,0.5681159420289855,0.5160550825512462,0.631578947368421,0.5449275362318841,150,38
94,0.5639204545454545,0.5138196988196988,0.5526315789473685,0.5284090909090908,150,38
95,0.6354166666666666,0.42779150035762636,0.5555555555555556,0.5416666666666667,152,36
96,0.7291666666666666,0.8062095701569386,0.631578947368421,0.6934523809523809,150,38
97,0.45892857142857146,0.2699253743332691,0.5263157894736842,0.55,150,38
98,0.5123839009287926,0.4833494803245892,0.5555555555555556,0.5479876160990712,152,36
99,0.5583333333333333,0.5110046585908654,0.5641025641025641,0.5458333333333334,149,39
