,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
artificial.296,0.018,0.013,0.009,0.005,0.002,0.0,0.0,0.0,0.0,0.0
artificial.297,0.035,0.032,0.023,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.298,0.015,0.01,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.299,0.133,0.133,0.117,0.082,0.032,0.003,0.0,0.0,0.0,0.0
artificial.300,0.193,0.176,0.133,0.068,0.008,0.001,0.0,0.0,0.0,0.0
artificial.301,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.302,0.156,0.147,0.111,0.053,0.007,0.0,0.0,0.0,0.0,0.0
artificial.303,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.304,0.006,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.305,0.008,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.306,0.028,0.021,0.01,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.307,0.012,0.007,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.308,0.016,0.009,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.309,0.017,0.011,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.310,0.03,0.019,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.311,0.272,0.262,0.247,0.223,0.182,0.123,0.015,0.0,0.0,0.0
artificial.312,0.107,0.092,0.052,0.014,0.003,0.0,0.0,0.0,0.0,0.0
artificial.313,0.022,0.015,0.018,0.014,0.006,0.0,0.0,0.0,0.0,0.0
artificial.314,0.066,0.049,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.315,0.083,0.075,0.047,0.019,0.002,0.0,0.0,0.0,0.0,0.0
artificial.316,0.021,0.017,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.317,0.135,0.124,0.098,0.055,0.017,0.0,0.0,0.0,0.0,0.0
artificial.318,0.009,0.008,0.008,0.006,0.002,0.0,0.0,0.0,0.0,0.0
artificial.319,0.096,0.087,0.069,0.031,0.006,0.0,0.0,0.0,0.0,0.0
artificial.320,0.044,0.029,0.017,0.01,0.003,0.0,0.0,0.0,0.0,0.0
artificial.321,0.089,0.07,0.049,0.02,0.005,0.001,0.0,0.0,0.0,0.0
artificial.322,0.086,0.086,0.068,0.064,0.061,0.067,0.029,0.0,0.0,0.0
artificial.323,0.024,0.019,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.324,0.02,0.016,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.325,0.054,0.039,0.019,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.326,0.02,0.013,0.009,0.001,0.002,0.001,0.0,0.0,0.0,0.0
artificial.327,0.04,0.032,0.022,0.012,0.005,0.001,0.0,0.0,0.0,0.0
artificial.328,0.003,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.329,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.330,0.149,0.133,0.119,0.083,0.015,0.0,0.0,0.0,0.0,0.0
artificial.331,0.113,0.109,0.107,0.101,0.096,0.039,0.003,0.0,0.0,0.0
artificial.332,0.006,0.005,0.004,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.333,0.031,0.028,0.022,0.011,0.004,0.0,0.0,0.0,0.0,0.0
artificial.334,0.042,0.033,0.018,0.011,0.005,0.005,0.0,0.0,0.0,0.0
artificial.335,0.005,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.336,0.014,0.009,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.337,0.16,0.148,0.108,0.081,0.021,0.0,0.0,0.0,0.0,0.0
artificial.338,0.043,0.038,0.032,0.019,0.0,0.0,0.0,0.0,0.0,0.0
artificial.339,0.007,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.340,0.291,0.255,0.178,0.061,0.002,0.0,0.0,0.0,0.0,0.0
artificial.341,0.114,0.084,0.057,0.017,0.0,0.0,0.0,0.0,0.0,0.0
artificial.342,0.089,0.077,0.057,0.037,0.013,0.0,0.0,0.0,0.0,0.0
artificial.343,0.085,0.077,0.066,0.037,0.015,0.001,0.0,0.0,0.0,0.0
artificial.344,0.031,0.021,0.012,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.345,0.084,0.081,0.074,0.07,0.068,0.053,0.005,0.0,0.0,0.0
artificial.346,0.026,0.018,0.011,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.347,0.073,0.062,0.037,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.348,0.098,0.08,0.056,0.04,0.015,0.001,0.0,0.0,0.0,0.0
artificial.349,0.047,0.032,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.350,0.003,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.351,0.186,0.184,0.17,0.139,0.066,0.006,0.0,0.0,0.0,0.0
artificial.352,0.023,0.017,0.01,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.353,0.016,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.354,0.028,0.022,0.017,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.356,0.007,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.357,0.035,0.03,0.02,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.358,0.008,0.004,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.359,0.018,0.013,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.360,0.08,0.067,0.052,0.028,0.01,0.002,0.0,0.0,0.0,0.0
artificial.361,0.053,0.041,0.024,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.362,0.186,0.156,0.137,0.098,0.033,0.0,0.0,0.0,0.0,0.0
artificial.363,0.019,0.015,0.01,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.364,0.04,0.028,0.02,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.365,0.02,0.013,0.005,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.366,0.059,0.043,0.032,0.02,0.006,0.001,0.0,0.0,0.0,0.0
artificial.367,0.032,0.021,0.012,0.011,0.006,0.001,0.0,0.0,0.0,0.0
artificial.368,0.013,0.009,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.369,0.03,0.021,0.015,0.007,0.003,0.007,0.002,0.0,0.0,0.0
artificial.370,0.042,0.037,0.032,0.024,0.006,0.0,0.0,0.0,0.0,0.0
artificial.371,0.023,0.021,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.372,0.026,0.015,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.373,0.097,0.076,0.052,0.033,0.005,0.0,0.0,0.0,0.0,0.0
artificial.374,0.287,0.267,0.245,0.171,0.052,0.008,0.0,0.0,0.0,0.0
artificial.375,0.017,0.009,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.376,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.377,0.051,0.042,0.03,0.017,0.006,0.001,0.0,0.0,0.0,0.0
artificial.378,0.099,0.088,0.071,0.044,0.01,0.001,0.0,0.0,0.0,0.0
artificial.379,0.08,0.064,0.028,0.009,0.001,0.0,0.0,0.0,0.0,0.0
artificial.380,0.051,0.037,0.027,0.008,0.002,0.0,0.0,0.0,0.0,0.0
artificial.381,0.122,0.118,0.102,0.059,0.013,0.001,0.0,0.0,0.0,0.0
artificial.382,0.037,0.025,0.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.383,0.262,0.26,0.233,0.175,0.059,0.0,0.0,0.0,0.0,0.0
artificial.384,0.298,0.28,0.21,0.114,0.017,0.0,0.0,0.0,0.0,0.0
artificial.385,0.151,0.155,0.156,0.134,0.082,0.008,0.0,0.0,0.0,0.0
artificial.386,0.024,0.015,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.387,0.018,0.011,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.388,0.016,0.013,0.012,0.009,0.002,0.0,0.0,0.0,0.0,0.0
artificial.389,0.012,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.390,0.029,0.028,0.016,0.013,0.008,0.004,0.001,0.0,0.0,0.0
artificial.391,0.027,0.019,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.392,0.031,0.026,0.018,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.393,0.021,0.021,0.014,0.007,0.002,0.0,0.0,0.0,0.0,0.0
artificial.394,0.043,0.034,0.024,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.395,0.037,0.02,0.01,0.004,0.003,0.0,0.0,0.0,0.0,0.0
artificial.396,0.08,0.057,0.04,0.013,0.002,0.001,0.0,0.0,0.0,0.0
artificial.397,0.078,0.064,0.043,0.017,0.001,0.0,0.0,0.0,0.0,0.0
artificial.398,0.068,0.054,0.045,0.017,0.006,0.0,0.0,0.0,0.0,0.0
artificial.399,0.029,0.025,0.015,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.400,0.164,0.136,0.101,0.055,0.018,0.007,0.0,0.0,0.0,0.0
artificial.401,0.073,0.048,0.032,0.017,0.004,0.0,0.0,0.0,0.0,0.0
artificial.402,0.145,0.132,0.119,0.113,0.083,0.016,0.0,0.0,0.0,0.0
artificial.403,0.062,0.04,0.017,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.404,0.016,0.009,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.405,0.113,0.107,0.104,0.073,0.018,0.0,0.0,0.0,0.0,0.0
artificial.406,0.063,0.056,0.051,0.034,0.012,0.0,0.0,0.0,0.0,0.0
artificial.407,0.005,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.408,0.025,0.021,0.014,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.409,0.067,0.049,0.021,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.410,0.017,0.011,0.005,0.002,0.001,0.0,0.0,0.0,0.0,0.0
artificial.411,0.087,0.064,0.049,0.015,0.001,0.0,0.0,0.0,0.0,0.0
artificial.412,0.041,0.039,0.031,0.018,0.004,0.0,0.0,0.0,0.0,0.0
artificial.413,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.414,0.009,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.415,0.034,0.027,0.018,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.416,0.057,0.037,0.022,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.417,0.007,0.008,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.418,0.035,0.025,0.013,0.003,0.003,0.0,0.0,0.0,0.0,0.0
artificial.419,0.063,0.054,0.036,0.019,0.001,0.0,0.0,0.0,0.0,0.0
artificial.420,0.11,0.096,0.074,0.042,0.009,0.0,0.0,0.0,0.0,0.0
artificial.421,0.049,0.048,0.036,0.021,0.009,0.0,0.0,0.0,0.0,0.0
artificial.422,0.038,0.026,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.423,0.006,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.424,0.03,0.02,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.425,0.013,0.006,0.003,0.003,0.001,0.001,0.0,0.0,0.0,0.0
artificial.426,0.058,0.041,0.027,0.011,0.003,0.0,0.0,0.0,0.0,0.0
artificial.427,0.023,0.019,0.012,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.428,0.126,0.103,0.076,0.049,0.015,0.0,0.0,0.0,0.0,0.0
artificial.429,0.05,0.035,0.023,0.006,0.003,0.0,0.0,0.0,0.0,0.0
artificial.430,0.056,0.042,0.034,0.025,0.02,0.009,0.001,0.0,0.0,0.0
artificial.431,0.023,0.015,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.432,0.03,0.025,0.026,0.02,0.017,0.004,0.0,0.0,0.0,0.0
artificial.433,0.025,0.017,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.434,0.02,0.019,0.009,0.007,0.004,0.0,0.0,0.0,0.0,0.0
artificial.435,0.274,0.246,0.206,0.127,0.046,0.0,0.0,0.0,0.0,0.0
artificial.436,0.15,0.137,0.123,0.073,0.009,0.0,0.0,0.0,0.0,0.0
artificial.437,0.092,0.076,0.06,0.025,0.001,0.0,0.0,0.0,0.0,0.0
artificial.438,0.036,0.023,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.439,0.118,0.11,0.093,0.068,0.023,0.0,0.0,0.0,0.0,0.0
artificial.440,0.125,0.103,0.069,0.03,0.004,0.0,0.0,0.0,0.0,0.0
artificial.441,0.039,0.029,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.442,0.021,0.011,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.443,0.078,0.073,0.059,0.054,0.029,0.003,0.0,0.0,0.0,0.0
artificial.444,0.189,0.159,0.101,0.039,0.009,0.0,0.0,0.0,0.0,0.0
artificial.445,0.166,0.151,0.138,0.097,0.021,0.0,0.0,0.0,0.0,0.0
artificial.446,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.447,0.246,0.229,0.168,0.065,0.008,0.0,0.0,0.0,0.0,0.0
artificial.448,0.015,0.008,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.449,0.018,0.011,0.004,0.0,0.0,0.001,0.0,0.0,0.0,0.0
artificial.450,0.271,0.243,0.182,0.097,0.018,0.0,0.0,0.0,0.0,0.0
artificial.451,0.007,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.452,0.017,0.011,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.453,0.046,0.036,0.029,0.019,0.009,0.005,0.0,0.0,0.0,0.0
artificial.454,0.012,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.455,0.016,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.456,0.02,0.018,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.457,0.057,0.053,0.05,0.028,0.005,0.0,0.0,0.0,0.0,0.0
artificial.458,0.017,0.01,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.459,0.051,0.041,0.023,0.013,0.002,0.001,0.0,0.0,0.0,0.0
artificial.460,0.014,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.461,0.087,0.072,0.058,0.043,0.022,0.0,0.0,0.0,0.0,0.0
artificial.462,0.078,0.056,0.029,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.463,0.008,0.007,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.464,0.046,0.029,0.013,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.465,0.048,0.035,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.466,0.121,0.112,0.092,0.057,0.009,0.001,0.0,0.0,0.0,0.0
artificial.467,0.015,0.012,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.468,0.046,0.041,0.036,0.017,0.002,0.0,0.0,0.0,0.0,0.0
artificial.469,0.007,0.005,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.470,0.087,0.076,0.059,0.033,0.01,0.0,0.0,0.0,0.0,0.0
artificial.471,0.052,0.042,0.019,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.472,0.018,0.014,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.473,0.019,0.014,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.474,0.024,0.013,0.005,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.475,0.008,0.008,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.476,0.214,0.203,0.184,0.126,0.02,0.0,0.0,0.0,0.0,0.0
artificial.477,0.044,0.042,0.03,0.014,0.0,0.0,0.0,0.0,0.0,0.0
artificial.478,0.021,0.016,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.479,0.045,0.039,0.029,0.015,0.005,0.0,0.0,0.0,0.0,0.0
artificial.480,0.01,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.481,0.017,0.008,0.005,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.482,0.024,0.022,0.014,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.483,0.048,0.033,0.015,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.484,0.088,0.076,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0
artificial.485,0.091,0.07,0.04,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.486,0.094,0.076,0.059,0.03,0.006,0.0,0.0,0.0,0.0,0.0
artificial.487,0.103,0.081,0.051,0.019,0.004,0.001,0.0,0.0,0.0,0.0
artificial.488,0.062,0.042,0.024,0.01,0.005,0.001,0.0,0.0,0.0,0.0
artificial.489,0.017,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.490,0.037,0.039,0.025,0.013,0.002,0.0,0.0,0.0,0.0,0.0
artificial.491,0.009,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.492,0.057,0.055,0.045,0.024,0.0,0.0,0.0,0.0,0.0,0.0
artificial.493,0.025,0.011,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.494,0.035,0.029,0.024,0.015,0.003,0.0,0.0,0.0,0.0,0.0
artificial.495,0.073,0.063,0.041,0.015,0.003,0.001,0.0,0.0,0.0,0.0
artificial.496,0.015,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.497,0.041,0.029,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.498,0.096,0.06,0.024,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.499,0.358,0.351,0.347,0.268,0.113,0.022,0.0,0.0,0.0,0.0
artificial.500,0.307,0.272,0.223,0.151,0.067,0.022,0.0,0.0,0.0,0.0
artificial.501,0.011,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.502,0.294,0.282,0.261,0.23,0.199,0.198,0.056,0.0,0.0,0.0
artificial.503,0.142,0.121,0.072,0.026,0.003,0.0,0.0,0.0,0.0,0.0
artificial.504,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.505,0.023,0.02,0.013,0.008,0.005,0.0,0.0,0.0,0.0,0.0
artificial.506,0.007,0.004,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.507,0.073,0.062,0.045,0.028,0.012,0.0,0.0,0.0,0.0,0.0
artificial.508,0.168,0.137,0.101,0.05,0.008,0.0,0.0,0.0,0.0,0.0
artificial.509,0.03,0.023,0.017,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.510,0.021,0.018,0.009,0.009,0.003,0.0,0.0,0.0,0.0,0.0
artificial.511,0.029,0.019,0.012,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.512,0.105,0.097,0.086,0.061,0.014,0.0,0.0,0.0,0.0,0.0
artificial.513,0.057,0.044,0.028,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.514,0.303,0.312,0.36,0.381,0.391,0.257,0.044,0.0,0.0,0.0
artificial.515,0.02,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.516,0.033,0.024,0.017,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.517,0.042,0.033,0.021,0.01,0.004,0.0,0.0,0.0,0.0,0.0
artificial.518,0.025,0.018,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.519,0.055,0.051,0.046,0.02,0.004,0.002,0.0,0.0,0.0,0.0
artificial.520,0.024,0.016,0.008,0.001,0.001,0.0,0.0,0.0,0.0,0.0
artificial.521,0.02,0.012,0.007,0.001,0.001,0.0,0.0,0.0,0.0,0.0
artificial.522,0.085,0.073,0.066,0.046,0.017,0.003,0.0,0.0,0.0,0.0
artificial.523,0.013,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.524,0.013,0.012,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.525,0.113,0.099,0.066,0.03,0.005,0.007,0.002,0.0,0.0,0.0
artificial.526,0.052,0.046,0.027,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.527,0.191,0.173,0.136,0.082,0.049,0.021,0.0,0.0,0.0,0.0
artificial.528,0.07,0.058,0.039,0.02,0.001,0.0,0.0,0.0,0.0,0.0
artificial.529,0.02,0.013,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.530,0.025,0.021,0.012,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.531,0.028,0.019,0.015,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.532,0.028,0.019,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.533,0.043,0.034,0.034,0.02,0.004,0.0,0.0,0.0,0.0,0.0
artificial.534,0.011,0.01,0.007,0.002,0.001,0.001,0.0,0.0,0.0,0.0
artificial.535,0.01,0.004,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.536,0.042,0.031,0.016,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.537,0.237,0.217,0.175,0.125,0.025,0.0,0.0,0.0,0.0,0.0
artificial.538,0.024,0.019,0.014,0.009,0.003,0.0,0.0,0.0,0.0,0.0
artificial.539,0.039,0.029,0.026,0.012,0.002,0.0,0.0,0.0,0.0,0.0
artificial.540,0.055,0.043,0.022,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.541,0.027,0.017,0.011,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.542,0.077,0.065,0.037,0.015,0.0,0.0,0.0,0.0,0.0,0.0
artificial.543,0.031,0.02,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.544,0.009,0.009,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.545,0.028,0.017,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.546,0.012,0.012,0.007,0.006,0.002,0.0,0.0,0.0,0.0,0.0
artificial.547,0.322,0.277,0.232,0.149,0.051,0.024,0.0,0.0,0.0,0.0
artificial.548,0.013,0.01,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.549,0.031,0.016,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.550,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.551,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.552,0.093,0.075,0.055,0.027,0.004,0.0,0.0,0.0,0.0,0.0
artificial.553,0.009,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.554,0.053,0.041,0.035,0.018,0.004,0.0,0.0,0.0,0.0,0.0
artificial.555,0.053,0.035,0.021,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.556,0.43,0.419,0.372,0.312,0.178,0.022,0.0,0.0,0.0,0.0
artificial.557,0.02,0.016,0.015,0.009,0.001,0.0,0.0,0.0,0.0,0.0
artificial.558,0.036,0.031,0.023,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.559,0.016,0.011,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.560,0.013,0.009,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.561,0.025,0.017,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.562,0.012,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.563,0.023,0.014,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.564,0.115,0.085,0.046,0.008,0.001,0.0,0.0,0.0,0.0,0.0
artificial.565,0.103,0.092,0.075,0.064,0.033,0.019,0.003,0.0,0.0,0.0
artificial.566,0.022,0.014,0.008,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.567,0.025,0.02,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.568,0.02,0.017,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.569,0.062,0.046,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.570,0.009,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.571,0.034,0.022,0.015,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.572,0.102,0.085,0.065,0.025,0.001,0.0,0.0,0.0,0.0,0.0
artificial.573,0.053,0.041,0.031,0.015,0.005,0.0,0.0,0.0,0.0,0.0
artificial.574,0.075,0.066,0.043,0.015,0.001,0.0,0.0,0.0,0.0,0.0
artificial.575,0.012,0.005,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
