,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000586)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
artificial.24,0.604,0.491,0.333,0.118,0.031,0.006,0.0,0.0,0.0,0.0
artificial.25,0.323,0.234,0.146,0.064,0.023,0.0,0.0,0.0,0.0,0.0
artificial.26,0.279,0.178,0.072,0.014,0.001,0.0,0.0,0.0,0.0,0.0
artificial.27,0.225,0.132,0.075,0.025,0.006,0.0,0.0,0.0,0.0,0.0
artificial.28,0.347,0.281,0.167,0.049,0.004,0.0,0.0,0.0,0.0,0.0
artificial.29,0.271,0.185,0.119,0.044,0.001,0.0,0.0,0.0,0.0,0.0
artificial.30,0.272,0.183,0.102,0.015,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.101,0.05,0.016,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.254,0.141,0.067,0.024,0.002,0.0,0.0,0.0,0.0,0.0
artificial.33,0.254,0.154,0.07,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.34,0.236,0.148,0.074,0.032,0.004,0.0,0.0,0.0,0.0,0.0
artificial.35,0.358,0.207,0.087,0.037,0.014,0.0,0.0,0.0,0.0,0.0
artificial.36,0.188,0.098,0.032,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.37,0.226,0.15,0.109,0.031,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.54,0.571,0.554,0.5,0.349,0.042,0.0,0.0,0.0,0.0
artificial.39,0.387,0.275,0.139,0.041,0.007,0.0,0.0,0.0,0.0,0.0
artificial.40,0.305,0.246,0.188,0.11,0.05,0.017,0.0,0.0,0.0,0.0
artificial.41,0.169,0.115,0.058,0.02,0.013,0.0,0.0,0.0,0.0,0.0
artificial.42,0.225,0.14,0.061,0.014,0.002,0.001,0.0,0.0,0.0,0.0
artificial.43,0.431,0.363,0.232,0.09,0.005,0.0,0.0,0.0,0.0,0.0
artificial.44,0.523,0.482,0.364,0.139,0.005,0.0,0.0,0.0,0.0,0.0
artificial.45,0.259,0.197,0.138,0.067,0.011,0.0,0.0,0.0,0.0,0.0
artificial.46,0.176,0.1,0.044,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.231,0.142,0.073,0.025,0.0,0.0,0.0,0.0,0.0,0.0
artificial.48,0.415,0.359,0.278,0.153,0.033,0.002,0.0,0.0,0.0,0.0
artificial.49,0.416,0.31,0.194,0.049,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.357,0.238,0.081,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.298,0.186,0.149,0.148,0.077,0.005,0.0,0.0,0.0,0.0
artificial.52,0.359,0.256,0.149,0.061,0.006,0.0,0.0,0.0,0.0,0.0
artificial.53,0.212,0.131,0.061,0.017,0.005,0.0,0.0,0.0,0.0,0.0
artificial.54,0.588,0.482,0.321,0.172,0.062,0.004,0.0,0.0,0.0,0.0
artificial.55,0.311,0.25,0.206,0.172,0.119,0.012,0.0,0.0,0.0,0.0
artificial.56,0.205,0.156,0.124,0.034,0.0,0.0,0.0,0.0,0.0,0.0
artificial.57,0.26,0.179,0.093,0.024,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.223,0.127,0.05,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.59,0.423,0.39,0.299,0.116,0.022,0.0,0.0,0.0,0.0,0.0
artificial.60,0.468,0.391,0.251,0.109,0.036,0.004,0.0,0.0,0.0,0.0
artificial.61,0.166,0.082,0.02,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.521,0.432,0.277,0.069,0.002,0.0,0.0,0.0,0.0,0.0
artificial.63,0.439,0.32,0.192,0.102,0.025,0.001,0.0,0.0,0.0,0.0
artificial.64,0.263,0.17,0.105,0.026,0.002,0.0,0.0,0.0,0.0,0.0
artificial.65,0.244,0.151,0.075,0.027,0.002,0.0,0.0,0.0,0.0,0.0
artificial.66,0.198,0.104,0.037,0.017,0.006,0.001,0.0,0.0,0.0,0.0
artificial.67,0.262,0.171,0.077,0.012,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.266,0.164,0.084,0.034,0.002,0.0,0.0,0.0,0.0,0.0
artificial.69,0.225,0.106,0.028,0.008,0.002,0.0,0.0,0.0,0.0,0.0
artificial.70,0.32,0.209,0.091,0.034,0.016,0.0,0.0,0.0,0.0,0.0
artificial.71,0.534,0.47,0.338,0.188,0.043,0.0,0.0,0.0,0.0,0.0
artificial.72,0.159,0.083,0.035,0.011,0.0,0.0,0.0,0.0,0.0,0.0
artificial.73,0.54,0.487,0.371,0.141,0.014,0.0,0.0,0.0,0.0,0.0
artificial.74,0.315,0.261,0.234,0.242,0.2,0.052,0.0,0.0,0.0,0.0
artificial.75,0.285,0.209,0.135,0.043,0.014,0.002,0.0,0.0,0.0,0.0
artificial.76,0.179,0.093,0.032,0.011,0.001,0.0,0.0,0.0,0.0,0.0
artificial.77,0.304,0.232,0.134,0.03,0.003,0.001,0.0,0.0,0.0,0.0
artificial.78,0.395,0.261,0.104,0.017,0.001,0.0,0.0,0.0,0.0,0.0
artificial.79,0.365,0.28,0.145,0.036,0.002,0.0,0.0,0.0,0.0,0.0
artificial.80,0.72,0.647,0.483,0.203,0.03,0.004,0.0,0.0,0.0,0.0
artificial.81,0.219,0.146,0.061,0.014,0.001,0.0,0.0,0.0,0.0,0.0
artificial.82,0.404,0.355,0.232,0.111,0.031,0.002,0.0,0.0,0.0,0.0
artificial.83,0.167,0.105,0.043,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.84,0.177,0.11,0.043,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.85,0.375,0.265,0.13,0.051,0.016,0.002,0.0,0.0,0.0,0.0
artificial.86,0.456,0.38,0.299,0.185,0.065,0.001,0.0,0.0,0.0,0.0
artificial.87,0.157,0.079,0.025,0.001,0.0,0.0,0.0,0.0,0.0,0.0
