,{'alpha': np.float64(1.0)},{'alpha': np.float64(1.6681005372000588)},{'alpha': np.float64(2.7825594022071245)},{'alpha': np.float64(4.641588833612778)},{'alpha': np.float64(7.742636826811269)},{'alpha': np.float64(12.91549665014884)},{'alpha': np.float64(21.544346900318832)},{'alpha': np.float64(35.93813663804626)},{'alpha': np.float64(59.94842503189409)},{'alpha': np.float64(100.0)}
artificial.296,0.012,0.009,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.297,0.025,0.017,0.014,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.298,0.01,0.005,0.003,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.299,0.1,0.092,0.074,0.057,0.026,0.001,0.0,0.0,0.0,0.0
artificial.300,0.154,0.123,0.105,0.052,0.006,0.001,0.0,0.0,0.0,0.0
artificial.301,0.005,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.302,0.119,0.1,0.079,0.036,0.004,0.0,0.0,0.0,0.0,0.0
artificial.303,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.304,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.305,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.306,0.022,0.011,0.006,0.001,0.001,0.0,0.0,0.0,0.0,0.0
artificial.307,0.008,0.005,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.308,0.009,0.004,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.309,0.008,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.310,0.016,0.012,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.311,0.207,0.188,0.161,0.137,0.111,0.084,0.012,0.0,0.0,0.0
artificial.312,0.085,0.074,0.041,0.01,0.002,0.0,0.0,0.0,0.0,0.0
artificial.313,0.01,0.01,0.011,0.012,0.006,0.0,0.0,0.0,0.0,0.0
artificial.314,0.051,0.035,0.022,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.315,0.067,0.054,0.037,0.014,0.001,0.0,0.0,0.0,0.0,0.0
artificial.316,0.018,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.317,0.101,0.097,0.063,0.042,0.008,0.0,0.0,0.0,0.0,0.0
artificial.318,0.003,0.005,0.005,0.003,0.002,0.0,0.0,0.0,0.0,0.0
artificial.319,0.064,0.053,0.046,0.019,0.005,0.0,0.0,0.0,0.0,0.0
artificial.320,0.032,0.018,0.014,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.321,0.065,0.054,0.034,0.017,0.004,0.001,0.0,0.0,0.0,0.0
artificial.322,0.059,0.05,0.039,0.034,0.031,0.035,0.022,0.0,0.0,0.0
artificial.323,0.015,0.012,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.324,0.012,0.008,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.325,0.046,0.03,0.013,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.326,0.011,0.007,0.003,0.0,0.001,0.001,0.0,0.0,0.0,0.0
artificial.327,0.028,0.019,0.013,0.007,0.001,0.001,0.0,0.0,0.0,0.0
artificial.328,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.329,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.330,0.114,0.101,0.089,0.058,0.009,0.0,0.0,0.0,0.0,0.0
artificial.331,0.077,0.072,0.068,0.062,0.054,0.021,0.002,0.0,0.0,0.0
artificial.332,0.004,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.333,0.019,0.012,0.01,0.003,0.003,0.0,0.0,0.0,0.0,0.0
artificial.334,0.028,0.017,0.009,0.003,0.003,0.002,0.0,0.0,0.0,0.0
artificial.335,0.005,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.336,0.008,0.003,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.337,0.123,0.108,0.082,0.059,0.011,0.0,0.0,0.0,0.0,0.0
artificial.338,0.029,0.03,0.024,0.016,0.0,0.0,0.0,0.0,0.0,0.0
artificial.339,0.005,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.340,0.233,0.189,0.143,0.047,0.001,0.0,0.0,0.0,0.0,0.0
artificial.341,0.081,0.064,0.039,0.013,0.0,0.0,0.0,0.0,0.0,0.0
artificial.342,0.059,0.052,0.039,0.027,0.006,0.0,0.0,0.0,0.0,0.0
artificial.343,0.059,0.043,0.04,0.024,0.009,0.001,0.0,0.0,0.0,0.0
artificial.344,0.019,0.013,0.007,0.002,0.001,0.0,0.0,0.0,0.0,0.0
artificial.345,0.054,0.047,0.042,0.031,0.023,0.032,0.004,0.0,0.0,0.0
artificial.346,0.02,0.012,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.347,0.053,0.04,0.025,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.348,0.07,0.053,0.036,0.026,0.01,0.0,0.0,0.0,0.0,0.0
artificial.349,0.031,0.017,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.350,0.003,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.351,0.14,0.124,0.12,0.091,0.043,0.005,0.0,0.0,0.0,0.0
artificial.352,0.014,0.011,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.353,0.008,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.354,0.02,0.013,0.011,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.356,0.005,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.357,0.024,0.022,0.013,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.358,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.359,0.015,0.008,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.360,0.051,0.046,0.03,0.016,0.006,0.001,0.0,0.0,0.0,0.0
artificial.361,0.037,0.024,0.014,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.362,0.139,0.117,0.101,0.067,0.02,0.0,0.0,0.0,0.0,0.0
artificial.363,0.01,0.008,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.364,0.022,0.016,0.013,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.365,0.011,0.008,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.366,0.032,0.021,0.018,0.011,0.005,0.0,0.0,0.0,0.0,0.0
artificial.367,0.018,0.011,0.01,0.007,0.002,0.001,0.0,0.0,0.0,0.0
artificial.368,0.008,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.369,0.02,0.011,0.01,0.003,0.0,0.001,0.002,0.0,0.0,0.0
artificial.370,0.029,0.022,0.017,0.016,0.002,0.0,0.0,0.0,0.0,0.0
artificial.371,0.011,0.008,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.372,0.019,0.012,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.373,0.065,0.045,0.04,0.022,0.005,0.0,0.0,0.0,0.0,0.0
artificial.374,0.212,0.2,0.179,0.122,0.036,0.005,0.0,0.0,0.0,0.0
artificial.375,0.011,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.376,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.377,0.041,0.032,0.019,0.013,0.005,0.0,0.0,0.0,0.0,0.0
artificial.378,0.074,0.068,0.051,0.034,0.008,0.0,0.0,0.0,0.0,0.0
artificial.379,0.054,0.04,0.019,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.380,0.029,0.025,0.018,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.381,0.09,0.088,0.067,0.042,0.01,0.001,0.0,0.0,0.0,0.0
artificial.382,0.024,0.017,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.383,0.211,0.199,0.172,0.12,0.048,0.0,0.0,0.0,0.0,0.0
artificial.384,0.236,0.208,0.165,0.086,0.01,0.0,0.0,0.0,0.0,0.0
artificial.385,0.113,0.112,0.1,0.092,0.065,0.006,0.0,0.0,0.0,0.0
artificial.386,0.017,0.014,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.387,0.011,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.388,0.005,0.004,0.007,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.389,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.390,0.021,0.015,0.007,0.004,0.001,0.0,0.001,0.0,0.0,0.0
artificial.391,0.016,0.014,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.392,0.022,0.019,0.013,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.393,0.014,0.013,0.01,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.394,0.032,0.023,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.395,0.025,0.011,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.396,0.052,0.042,0.026,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.397,0.059,0.043,0.026,0.013,0.0,0.0,0.0,0.0,0.0,0.0
artificial.398,0.044,0.035,0.023,0.014,0.005,0.0,0.0,0.0,0.0,0.0
artificial.399,0.024,0.016,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.400,0.115,0.098,0.067,0.03,0.01,0.003,0.0,0.0,0.0,0.0
artificial.401,0.049,0.033,0.024,0.011,0.002,0.0,0.0,0.0,0.0,0.0
artificial.402,0.101,0.085,0.079,0.074,0.06,0.013,0.0,0.0,0.0,0.0
artificial.403,0.044,0.03,0.014,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.404,0.01,0.007,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.405,0.079,0.074,0.066,0.047,0.009,0.0,0.0,0.0,0.0,0.0
artificial.406,0.044,0.04,0.035,0.022,0.005,0.0,0.0,0.0,0.0,0.0
artificial.407,0.004,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.408,0.018,0.014,0.005,0.001,0.001,0.0,0.0,0.0,0.0,0.0
artificial.409,0.055,0.032,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.410,0.012,0.008,0.004,0.002,0.001,0.0,0.0,0.0,0.0,0.0
artificial.411,0.063,0.053,0.031,0.012,0.0,0.0,0.0,0.0,0.0,0.0
artificial.412,0.03,0.022,0.023,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.413,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.414,0.004,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.415,0.022,0.016,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.416,0.037,0.027,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.417,0.005,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.418,0.025,0.019,0.01,0.003,0.002,0.0,0.0,0.0,0.0,0.0
artificial.419,0.049,0.043,0.03,0.013,0.001,0.0,0.0,0.0,0.0,0.0
artificial.420,0.083,0.071,0.062,0.031,0.007,0.0,0.0,0.0,0.0,0.0
artificial.421,0.036,0.027,0.022,0.014,0.005,0.0,0.0,0.0,0.0,0.0
artificial.422,0.031,0.014,0.008,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.423,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.424,0.019,0.017,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.425,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.426,0.035,0.028,0.013,0.005,0.002,0.0,0.0,0.0,0.0,0.0
artificial.427,0.016,0.012,0.007,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.428,0.095,0.072,0.054,0.031,0.011,0.0,0.0,0.0,0.0,0.0
artificial.429,0.039,0.027,0.017,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.430,0.038,0.026,0.015,0.008,0.006,0.003,0.001,0.0,0.0,0.0
artificial.431,0.015,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.432,0.017,0.012,0.01,0.005,0.004,0.003,0.0,0.0,0.0,0.0
artificial.433,0.013,0.013,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.434,0.014,0.01,0.005,0.001,0.002,0.0,0.0,0.0,0.0,0.0
artificial.435,0.213,0.174,0.137,0.091,0.033,0.0,0.0,0.0,0.0,0.0
artificial.436,0.109,0.105,0.089,0.05,0.007,0.0,0.0,0.0,0.0,0.0
artificial.437,0.061,0.05,0.043,0.019,0.001,0.0,0.0,0.0,0.0,0.0
artificial.438,0.019,0.01,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.439,0.077,0.073,0.057,0.045,0.016,0.0,0.0,0.0,0.0,0.0
artificial.440,0.095,0.079,0.054,0.026,0.002,0.0,0.0,0.0,0.0,0.0
artificial.441,0.025,0.018,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.442,0.017,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.443,0.051,0.044,0.035,0.027,0.015,0.001,0.0,0.0,0.0,0.0
artificial.444,0.152,0.117,0.073,0.028,0.007,0.0,0.0,0.0,0.0,0.0
artificial.445,0.109,0.106,0.1,0.062,0.01,0.0,0.0,0.0,0.0,0.0
artificial.446,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.447,0.191,0.164,0.118,0.041,0.003,0.0,0.0,0.0,0.0,0.0
artificial.448,0.007,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.449,0.009,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.450,0.221,0.181,0.141,0.068,0.014,0.0,0.0,0.0,0.0,0.0
artificial.451,0.004,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.452,0.01,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.453,0.029,0.026,0.018,0.013,0.004,0.003,0.0,0.0,0.0,0.0
artificial.454,0.008,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.455,0.01,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.456,0.011,0.008,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.457,0.04,0.036,0.027,0.016,0.004,0.0,0.0,0.0,0.0,0.0
artificial.458,0.009,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.459,0.036,0.027,0.017,0.005,0.001,0.001,0.0,0.0,0.0,0.0
artificial.460,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.461,0.065,0.049,0.036,0.018,0.007,0.0,0.0,0.0,0.0,0.0
artificial.462,0.057,0.044,0.02,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.463,0.006,0.005,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.464,0.026,0.017,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.465,0.038,0.025,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.466,0.086,0.077,0.066,0.041,0.007,0.0,0.0,0.0,0.0,0.0
artificial.467,0.009,0.008,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.468,0.034,0.029,0.026,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.469,0.005,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.470,0.065,0.052,0.038,0.021,0.009,0.0,0.0,0.0,0.0,0.0
artificial.471,0.038,0.029,0.018,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.472,0.01,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.473,0.012,0.009,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.474,0.018,0.007,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.475,0.005,0.005,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.476,0.174,0.166,0.147,0.099,0.016,0.0,0.0,0.0,0.0,0.0
artificial.477,0.032,0.026,0.018,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.478,0.017,0.011,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.479,0.034,0.025,0.018,0.01,0.001,0.0,0.0,0.0,0.0,0.0
artificial.480,0.007,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.481,0.011,0.007,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.482,0.019,0.013,0.012,0.007,0.0,0.0,0.0,0.0,0.0,0.0
artificial.483,0.034,0.021,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.484,0.066,0.058,0.03,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.485,0.062,0.047,0.029,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.486,0.071,0.047,0.041,0.019,0.005,0.0,0.0,0.0,0.0,0.0
artificial.487,0.077,0.059,0.033,0.012,0.002,0.0,0.0,0.0,0.0,0.0
artificial.488,0.044,0.032,0.012,0.005,0.003,0.0,0.0,0.0,0.0,0.0
artificial.489,0.012,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.490,0.025,0.019,0.018,0.011,0.001,0.0,0.0,0.0,0.0,0.0
artificial.491,0.008,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.492,0.044,0.037,0.028,0.016,0.0,0.0,0.0,0.0,0.0,0.0
artificial.493,0.012,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.494,0.02,0.018,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.495,0.063,0.047,0.03,0.009,0.0,0.0,0.0,0.0,0.0,0.0
artificial.496,0.012,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.497,0.024,0.016,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.498,0.066,0.035,0.016,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.499,0.268,0.263,0.265,0.214,0.081,0.011,0.0,0.0,0.0,0.0
artificial.500,0.228,0.196,0.15,0.096,0.028,0.012,0.0,0.0,0.0,0.0
artificial.501,0.008,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.502,0.212,0.2,0.181,0.134,0.098,0.11,0.044,0.0,0.0,0.0
artificial.503,0.116,0.093,0.052,0.019,0.001,0.0,0.0,0.0,0.0,0.0
artificial.504,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.505,0.016,0.009,0.007,0.004,0.004,0.0,0.0,0.0,0.0,0.0
artificial.506,0.005,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.507,0.045,0.041,0.024,0.017,0.007,0.0,0.0,0.0,0.0,0.0
artificial.508,0.125,0.106,0.081,0.034,0.004,0.0,0.0,0.0,0.0,0.0
artificial.509,0.02,0.015,0.011,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.510,0.014,0.011,0.005,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.511,0.02,0.011,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.512,0.065,0.06,0.048,0.033,0.007,0.0,0.0,0.0,0.0,0.0
artificial.513,0.034,0.026,0.019,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.514,0.222,0.221,0.219,0.25,0.264,0.172,0.034,0.0,0.0,0.0
artificial.515,0.012,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.516,0.025,0.015,0.012,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.517,0.028,0.021,0.014,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.518,0.018,0.011,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.519,0.039,0.038,0.032,0.014,0.001,0.001,0.0,0.0,0.0,0.0
artificial.520,0.011,0.01,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.521,0.01,0.006,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.522,0.064,0.048,0.037,0.027,0.01,0.003,0.0,0.0,0.0,0.0
artificial.523,0.004,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.524,0.009,0.007,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.525,0.092,0.076,0.049,0.019,0.002,0.003,0.0,0.0,0.0,0.0
artificial.526,0.042,0.03,0.017,0.006,0.0,0.0,0.0,0.0,0.0,0.0
artificial.527,0.136,0.122,0.098,0.058,0.032,0.011,0.0,0.0,0.0,0.0
artificial.528,0.046,0.045,0.029,0.016,0.001,0.0,0.0,0.0,0.0,0.0
artificial.529,0.014,0.01,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.530,0.02,0.015,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.531,0.021,0.013,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.532,0.018,0.011,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.533,0.025,0.026,0.016,0.013,0.003,0.0,0.0,0.0,0.0,0.0
artificial.534,0.007,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.535,0.006,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.536,0.03,0.017,0.01,0.008,0.0,0.0,0.0,0.0,0.0,0.0
artificial.537,0.176,0.162,0.137,0.086,0.02,0.0,0.0,0.0,0.0,0.0
artificial.538,0.016,0.012,0.009,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.539,0.026,0.016,0.012,0.006,0.001,0.0,0.0,0.0,0.0,0.0
artificial.540,0.043,0.032,0.015,0.003,0.0,0.0,0.0,0.0,0.0,0.0
artificial.541,0.015,0.01,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0
artificial.542,0.053,0.045,0.031,0.011,0.0,0.0,0.0,0.0,0.0,0.0
artificial.543,0.021,0.013,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.544,0.005,0.004,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.545,0.019,0.011,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.546,0.009,0.005,0.004,0.003,0.001,0.0,0.0,0.0,0.0,0.0
artificial.547,0.248,0.218,0.187,0.109,0.027,0.008,0.0,0.0,0.0,0.0
artificial.548,0.01,0.008,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.549,0.023,0.012,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.550,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.551,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.552,0.072,0.056,0.035,0.022,0.001,0.0,0.0,0.0,0.0,0.0
artificial.553,0.005,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.554,0.033,0.029,0.017,0.011,0.001,0.0,0.0,0.0,0.0,0.0
artificial.555,0.043,0.028,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.0
artificial.556,0.351,0.319,0.27,0.218,0.133,0.015,0.0,0.0,0.0,0.0
artificial.557,0.012,0.012,0.007,0.005,0.001,0.0,0.0,0.0,0.0,0.0
artificial.558,0.025,0.021,0.014,0.007,0.001,0.0,0.0,0.0,0.0,0.0
artificial.559,0.012,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.560,0.007,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.561,0.019,0.011,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.562,0.007,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.563,0.015,0.01,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.564,0.088,0.068,0.034,0.004,0.001,0.0,0.0,0.0,0.0,0.0
artificial.565,0.066,0.047,0.038,0.03,0.016,0.008,0.003,0.0,0.0,0.0
artificial.566,0.014,0.007,0.005,0.001,0.001,0.0,0.0,0.0,0.0,0.0
artificial.567,0.018,0.012,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.568,0.015,0.011,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.569,0.044,0.029,0.015,0.001,0.0,0.0,0.0,0.0,0.0,0.0
artificial.570,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.571,0.026,0.016,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0
artificial.572,0.067,0.058,0.044,0.017,0.0,0.0,0.0,0.0,0.0,0.0
artificial.573,0.044,0.028,0.017,0.008,0.002,0.0,0.0,0.0,0.0,0.0
artificial.574,0.063,0.051,0.029,0.011,0.0,0.0,0.0,0.0,0.0,0.0
artificial.575,0.008,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
