,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
IL246_NKT_167Er_ERK,0.0,0.0,0.0,0.0,0.008,0.0,0.039,0.007,0.394,0.178
IL246_NKT_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.005,0.396,0.19
IL246_pDC_149Sm_CREB,0.0,0.0,0.0,0.0,0.004,0.0,0.019,0.007,0.401,0.181
IL246_pDC_150Nd_STAT5,0.0,0.0,0.04,0.0,0.279,0.157,0.397,0.303,0.701,0.521
IL246_pDC_151Eu_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.005,0.454,0.226
IL246_pDC_154Sm_STAT3,0.0,0.0,0.0,0.0,0.023,0.0,0.131,0.045,0.552,0.323
IL246_pDC_155Gd_S6,0.0,0.0,0.002,0.0,0.028,0.007,0.141,0.046,0.603,0.374
IL246_pDC_159Tb_MAPKAPK2,0.0,0.0,0.002,0.0,0.006,0.002,0.049,0.013,0.39,0.175
IL246_pDC_164Dy_IkB,0.0,0.0,0.0,0.0,0.001,0.0,0.06,0.011,0.519,0.275
IL246_pDC_166Er_NFkB,0.0,0.0,0.0,0.0,0.01,0.0,0.073,0.02,0.496,0.257
IL246_pDC_167Er_ERK,0.0,0.0,0.0,0.0,0.011,0.001,0.135,0.032,0.619,0.366
IL246_pDC_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.001,0.0,0.023,0.006,0.441,0.148
IL246_Th1_149Sm_CREB,0.0,0.0,0.001,0.0,0.229,0.092,0.426,0.267,0.71,0.558
IL246_Th1_150Nd_STAT5,0.0,0.0,0.009,0.0,0.047,0.02,0.104,0.047,0.488,0.263
IL246_Th1_151Eu_p38,0.0,0.0,0.0,0.0,0.018,0.002,0.113,0.039,0.542,0.311
IL246_Th1_153Eu_STAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.01,0.605,0.368
IL246_Th1_154Sm_STAT3,0.0,0.0,0.003,0.0,0.048,0.01,0.125,0.043,0.543,0.3
IL246_Th1_155Gd_S6,0.0,0.0,0.0,0.0,0.013,0.0,0.205,0.077,0.634,0.444
IL246_Th1_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.015,0.003,0.095,0.027,0.546,0.308
IL246_Th1_164Dy_IkB,0.0,0.0,0.003,0.0,0.078,0.021,0.204,0.098,0.589,0.367
IL246_Th1_166Er_NFkB,0.0,0.0,0.0,0.0,0.003,0.0,0.101,0.02,0.586,0.373
IL246_Th1_167Er_ERK,0.0,0.0,0.0,0.0,0.004,0.0,0.072,0.022,0.517,0.304
IL246_Th1_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.017,0.003,0.132,0.038,0.596,0.367
IL246_Th17_149Sm_CREB,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.001,0.292,0.102
IL246_Th17_150Nd_STAT5,0.0,0.0,0.005,0.0,0.061,0.03,0.162,0.088,0.559,0.35
IL246_Th17_151Eu_p38,0.0,0.0,0.0,0.0,0.002,0.0,0.035,0.006,0.367,0.174
IL246_Th17_154Sm_STAT3,0.0,0.0,0.0,0.0,0.071,0.017,0.179,0.096,0.558,0.344
IL246_Th17_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.001,0.296,0.101
IL246_Th17_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.149,0.024
IL246_Th17_166Er_NFkB,0.0,0.0,0.0,0.0,0.017,0.001,0.095,0.021,0.415,0.241
IL246_Th17_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.221,0.041
IL246_Th1mem_149Sm_CREB,0.0,0.0,0.0,0.0,0.009,0.001,0.069,0.017,0.539,0.293
IL246_Th1mem_150Nd_STAT5,0.0,0.0,0.003,0.0,0.03,0.009,0.112,0.045,0.516,0.271
IL246_Th1mem_151Eu_p38,0.0,0.0,0.0,0.0,0.011,0.0,0.137,0.032,0.637,0.414
IL246_Th1mem_153Eu_STAT1,0.0,0.0,0.0,0.0,0.008,0.0,0.196,0.055,0.674,0.476
IL246_Th1mem_154Sm_STAT3,0.0,0.0,0.002,0.0,0.164,0.065,0.315,0.184,0.675,0.486
IL246_Th1mem_155Gd_S6,0.0,0.0,0.0,0.0,0.004,0.0,0.093,0.024,0.596,0.372
IL246_Th1mem_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.156,0.048,0.354,0.196,0.69,0.514
IL246_Th1mem_164Dy_IkB,0.0,0.0,0.009,0.0,0.556,0.279,0.755,0.633,0.893,0.824
IL246_Th1mem_166Er_NFkB,0.0,0.0,0.0,0.0,0.186,0.077,0.334,0.209,0.667,0.489
IL246_Th1mem_167Er_ERK,0.0,0.0,0.0,0.0,0.136,0.03,0.387,0.218,0.728,0.584
IL246_Th1mem_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.004,0.0,0.062,0.011,0.489,0.279
IL246_Th1naive_149Sm_CREB,0.0,0.0,0.001,0.0,0.123,0.052,0.306,0.188,0.681,0.505
IL246_Th1naive_150Nd_STAT5,0.0,0.0,0.006,0.001,0.041,0.021,0.116,0.059,0.527,0.315
IL246_Th1naive_151Eu_p38,0.0,0.0,0.0,0.0,0.019,0.0,0.194,0.062,0.65,0.447
IL246_Th1naive_153Eu_STAT1,0.0,0.0,0.058,0.002,0.468,0.422,0.629,0.525,0.877,0.79
IL246_Th1naive_154Sm_STAT3,0.0,0.0,0.024,0.002,0.271,0.178,0.357,0.268,0.688,0.504
IL246_Th1naive_155Gd_S6,0.0,0.0,0.0,0.0,0.06,0.016,0.235,0.101,0.65,0.469
IL246_Th1naive_159Tb_MAPKAPK2,0.0,0.0,0.001,0.0,0.044,0.016,0.196,0.089,0.631,0.424
IL246_Th1naive_164Dy_IkB,0.0,0.0,0.005,0.0,0.091,0.033,0.261,0.121,0.654,0.468
IL246_Th1naive_166Er_NFkB,0.0,0.0,0.001,0.0,0.042,0.012,0.178,0.071,0.609,0.402
IL246_Th1naive_167Er_ERK,0.0,0.0,0.0,0.0,0.013,0.0,0.167,0.055,0.667,0.436
IL246_Th1naive_168Er_pSTAT6,0.0,0.0,0.012,0.0,0.173,0.079,0.33,0.236,0.641,0.491
IL246_Th2_149Sm_CREB,0.0,0.0,0.0,0.0,0.01,0.002,0.099,0.031,0.53,0.301
IL246_Th2_150Nd_STAT5,0.0,0.0,0.0,0.0,0.029,0.002,0.218,0.091,0.609,0.419
IL246_Th2_151Eu_p38,0.0,0.0,0.01,0.0,0.076,0.017,0.254,0.112,0.69,0.462
IL246_Th2_154Sm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.002,0.503,0.268
IL246_Th2_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.003,0.336,0.141
IL246_Th2_164Dy_IkB,0.0,0.0,0.001,0.0,0.007,0.004,0.036,0.01,0.364,0.15
IL246_Th2_166Er_NFkB,0.0,0.0,0.0,0.0,0.048,0.008,0.175,0.075,0.555,0.324
IL246_Th2_167Er_ERK,0.0,0.0,0.0,0.0,0.022,0.003,0.159,0.062,0.637,0.409
IL246_Th2_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.405,0.147
IL246_Treg_149Sm_CREB,0.0,0.0,0.0,0.0,0.008,0.0,0.03,0.006,0.393,0.179
IL246_Treg_150Nd_STAT5,0.0,0.0,0.0,0.0,0.004,0.0,0.138,0.025,0.744,0.498
IL246_Treg_151Eu_p38,0.0,0.0,0.002,0.0,0.014,0.001,0.113,0.022,0.541,0.324
IL246_Treg_154Sm_STAT3,0.0,0.0,0.002,0.0,0.125,0.017,0.394,0.177,0.744,0.588
IL246_Treg_159Tb_MAPKAPK2,0.0,0.0,0.003,0.0,0.008,0.001,0.097,0.015,0.591,0.354
IL246_Treg_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.203,0.056
IL246_Treg_166Er_NFkB,0.0,0.0,0.0,0.0,0.019,0.005,0.084,0.023,0.428,0.21
IL246_Treg_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.003,0.356,0.148
IL246_Tregmem_149Sm_CREB,0.0,0.0,0.0,0.0,0.017,0.003,0.08,0.021,0.538,0.29
IL246_Tregmem_150Nd_STAT5,0.0,0.0,0.0,0.0,0.005,0.0,0.075,0.01,0.677,0.391
IL246_Tregmem_151Eu_p38,0.0,0.0,0.002,0.0,0.026,0.002,0.179,0.048,0.603,0.39
IL246_Tregmem_154Sm_STAT3,0.0,0.0,0.0,0.0,0.031,0.001,0.232,0.069,0.639,0.451
IL246_Tregmem_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.322,0.132
IL246_Tregmem_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.248,0.078
IL246_Tregmem_166Er_NFkB,0.0,0.0,0.0,0.0,0.01,0.002,0.065,0.017,0.398,0.199
IL246_Tregmem_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.344,0.124
IL246_Tregnaive_149Sm_CREB,0.0,0.0,0.003,0.0,0.061,0.015,0.202,0.082,0.632,0.425
IL246_Tregnaive_150Nd_STAT5,0.0,0.0,0.0,0.0,0.173,0.025,0.51,0.296,0.866,0.753
IL246_Tregnaive_151Eu_p38,0.0,0.0,0.0,0.0,0.008,0.0,0.125,0.031,0.624,0.392
IL246_Tregnaive_153Eu_STAT1,0.0,0.0,0.025,0.0,0.246,0.108,0.467,0.296,0.803,0.678
IL246_Tregnaive_154Sm_STAT3,0.0,0.0,0.0,0.0,0.001,0.0,0.053,0.012,0.51,0.257
IL246_Tregnaive_155Gd_S6,0.0,0.0,0.0,0.0,0.076,0.02,0.264,0.133,0.682,0.487
IL246_Tregnaive_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.025,0.005,0.171,0.071,0.608,0.402
IL246_Tregnaive_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.003,0.378,0.148
IL246_Tregnaive_166Er_NFkB,0.0,0.0,0.002,0.0,0.092,0.034,0.29,0.157,0.66,0.494
IL246_Tregnaive_167Er_ERK,0.0,0.0,0.0,0.0,0.022,0.0,0.188,0.068,0.618,0.429
IL246_Tregnaive_168Er_pSTAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.009,0.686,0.42
